Extract Date,Source,Name,Value,Sheet,Ref,Table,Row,Col
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_TradeCreditors_III_31_12_20_0,109.0,Accounts,,BS,TradeCreditors,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_AddbackDepreciation_Amortisation_III_BaseYear_minus_2_0,,Accounts,,Cash,AddbackDepreciation_Amortisation,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_InvoicediscountingYEBalance_III_31_12_20_0,0.0,Accounts,,BS,InvoicediscountingYEBalance,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Row1451_III_BaseYear_plus_2_0,,Accounts,,Cash,Row1451,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_IndirectLabourexcludingRDSalaries_III_31_12_20_0,340.0,Accounts,,PL,IndirectLabourexcludingRDSalaries,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_NetProfit_Loss_III_31_12_25_0,,Accounts,,PL,NetProfit_Loss,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_No.ofGlobalRDEmployeesYE_III_BaseYear_0,16.0,Accounts,,Info,No.ofGlobalRDEmployeesYE,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_ShortTermloans_Leasing1year_III_31_12_19_0,11.0,Accounts,,BS,ShortTermloans_Leasing1year,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_Site_BuildingsPurchase_III_BaseYear_plus_5_0,0.0,Accounts,,Info,Site_BuildingsPurchase,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_Sales_III_31_12_18_0,€000's,Accounts,,PL,Sales,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Row1311_III_BaseYear_plus_1_0,€000's,Accounts,,Cash,Row1311,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_RemittedProfitstoIrelandFromForeignSubsidiary_III_31_12_22_0,,Accounts,,PL,RemittedProfitstoIrelandFromForeignSubsidiary,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_TotalCurrentLiabilities_III_31_12_23_0,346.1,Accounts,,BS,TotalCurrentLiabilities,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_OperatingCashInflow_Outflow_III_BaseYear_0,291.3000000000002,Accounts,,Cash,OperatingCashInflow_Outflow,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_InvoicediscountingProjectedYearEndBalance_III_BaseYear_minus_2_0,,Accounts,,Info,InvoicediscountingProjectedYearEndBalance,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_OtherOperatingExpenses_Gains_III_31_12_23_0,1004.6,Accounts,,PL,OtherOperatingExpenses_Gains,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_No.ofIrishBasedEmployeesYE_III_BaseYear_minus_2_0,16.0,Accounts,,Info,No.ofIrishBasedEmployeesYE,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_VAT_PAYE_PRSIpaid_Recvedinyear_III_BaseYear_minus_1_0,334.0,Accounts,,Info,VAT_PAYE_PRSIpaid_Recvedinyear,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_Row951_III_31_12_18_0,,Accounts,,BS,Row951,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_CapitalExpenditure_III_BaseYear_plus_4_0,-29.5,Accounts,,Cash,CapitalExpenditure,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_Depreciation_III_31_12_21_0,122.7,Accounts,,PL,Depreciation,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_Depreciation_III_30_12_24_0,103.0,Accounts,,PL,Depreciation,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Longtermloans_III_BaseYear_plus_2_0,-31.5,Accounts,,Cash,Longtermloans,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_OverdraftFacility_III_BaseYear_minus_2_0,,Accounts,,Cash,OverdraftFacility,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_PromotersEquityInvestment_Divestment_III_BaseYear_minus_1_0,,Accounts,,Info,PromotersEquityInvestment_Divestment,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_Row481_III_31_12_23_0,,Accounts,,PL,Row481,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_Row601_III_31_12_23_0,,Accounts,,PL,Row601,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_Row411_III_31_12_18_0,,Accounts,,PL,Row411,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_ConnectedParties_InterCompanyLoans_III_31_12_19_0,,Accounts,,BS,ConnectedParties_InterCompanyLoans,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Overdraft_new_III_BaseYear_0,0.0,Accounts,,Cash,Overdraft_new,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Row1861_III_BaseYear_plus_2_0,,Accounts,,Cash,Row1861,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Group_III_BaseYear_plus_5_0,0.0,Accounts,,Cash,Group,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_ProfitRetainedfortheYear_III_31_12_25_0,,Accounts,,PL,ProfitRetainedfortheYear,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Shorttermloans_Leasing_III_BaseYear_plus_2_0,-11.5,Accounts,,Cash,Shorttermloans_Leasing,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_No.ofGlobalRDEmployeesYE_III_BaseYear_plus_5_0,17.0,Accounts,,Info,No.ofGlobalRDEmployeesYE,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_Directors_ShareholdersLoans_III_31_12_20_0,,Accounts,,BS,Directors_ShareholdersLoans,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_NetAssets_III_31_12_23_0,1723.0,Accounts,,BS,NetAssets,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_EIEquityAssistanceThisapplicationonly_III_31_12_22_0,,Accounts,,BS,EIEquityAssistanceThisapplicationonly,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_CapitalisedRD000s_III_BaseYear_minus_1_0,,Accounts,,Info,CapitalisedRD000s,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Row1371_III_BaseYear_minus_2_0,,Accounts,,Cash,Row1371,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_NetMovementinCash_III_BaseYear_plus_2_0,,Accounts,,Cash,NetMovementinCash,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_Row1371_III_BaseYear_plus_5_0,,Accounts,,Cash,Row1371,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_ShareholdersFunds_III_31_12_18_0,1383.0,Accounts,,BS,ShareholdersFunds,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_OtherRDexpenditure_III_31_12_18_0,0.0,Accounts,,PL,OtherRDexpenditure,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Cash_III_EIgrant_III_BaseYear_plus_2_0,0.0,Accounts,,Cash,EIgrant,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,Info_III_OtherEquityInvestment_Divestment_III_BaseYear_minus_1_0,,Accounts,,Info,OtherEquityInvestment_Divestment,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_Prepayments_OtherDebtors_III_31_12_18_0,155.0,Accounts,,BS,Prepayments_OtherDebtors,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,BS_III_Row1161_III_31_12_22_0,,Accounts,,BS,Row1161,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial_2.xlsx,PL_III_GrantAmortisationThisapplicationonly_III_31_12_18_0,,Accounts,,PL,GrantAmortisationThisapplicationonly,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CapitalExpenditure_III_BaseYear_minus_2_0,,Accounts,,Cash,CapitalExpenditure,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row691_III_31_12_20_0,,Accounts,,PL,Row691,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1031_III_31_12_18_0,,Accounts,,BS,Row1031,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_AccountStatus_III_31_12_21_0,Projected,Accounts,,PL,AccountStatus,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OtherOperatingExpenses_Gains_III_31_12_20_0,690.0,Accounts,,PL,OtherOperatingExpenses_Gains,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OwnProduct_ServiceProducedAbroadsoldAbroad_III_31_12_22_0,,Accounts,,PL,OwnProduct_ServiceProducedAbroadsoldAbroad,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1511_III_BaseYear_minus_2_0,,Accounts,,Cash,Row1511,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Depreciation_III_31_12_20_0,173.0,Accounts,,PL,Depreciation,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashFlowStatementFortheyearended_III_BaseYear_plus_1_0,,Accounts,,Cash,CashFlowStatementFortheyearended,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Liabilities1Year_III_31_12_21_0,,Accounts,,BS,Liabilities1Year,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OwnProduct_ServiceProducedSoldinIreland_III_31_12_25_0,2608.0,Accounts,,PL,OwnProduct_ServiceProducedSoldinIreland,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_InvoicediscountingProjectedYearEndBalance_III_CurrentYear_0,,Accounts,,Info,InvoicediscountingProjectedYearEndBalance,CurrentYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1881_III_BaseYear_plus_4_0,,Accounts,,Cash,Row1881,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row601_III_31_12_20_0,,Accounts,,PL,Row601,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Totalfundinginjection_III_BaseYear_plus_3_0,,Accounts,,Cash,Totalfundinginjection,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Ordequity_III_BaseYear_plus_2_0,0.0,Accounts,,Cash,Ordequity,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_FixedAssets_III_30_12_24_0,,Accounts,,BS,FixedAssets,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OtherRDexpenditure_III_31_12_23_0,0.0,Accounts,,PL,OtherRDexpenditure,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_PreferenceShares_III_31_12_18_0,,Accounts,,BS,PreferenceShares,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1471_III_BaseYear_minus_1_0,,Accounts,,Cash,Row1471,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row461_III_31_12_23_0,,Accounts,,PL,Row461,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_TotalSales_III_31_12_19_0,3983.0,Accounts,,PL,TotalSales,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row581_III_31_12_25_0,204.39999999999998,Accounts,,PL,Row581,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_RDExpenditure_III_31_12_21_0,,Accounts,,PL,RDExpenditure,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Ordequity_III_BaseYear_minus_1_0,0.0,Accounts,,Cash,Ordequity,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_IndirectLabourexcludingRDSalaries_III_31_12_19_0,384.0,Accounts,,PL,IndirectLabourexcludingRDSalaries,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_SellingGeneralAdminExpenses_III_31_12_21_0,514.0,Accounts,,PL,SellingGeneralAdminExpenses,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_YearEnd_III_BaseYear_plus_3_0,45291.0,Accounts,,Info,YearEnd,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row551_III_31_12_25_0,0.0,Accounts,,PL,Row551,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_DistributionSalesofOtherCosProduct_III_31_12_20_0,2.0,Accounts,,PL,DistributionSalesofOtherCosProduct,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1681_III_BaseYear_0,,Accounts,,Cash,Row1681,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_InvoicediscountingYEBalance_III_31_12_22_0,0.0,Accounts,,BS,InvoicediscountingYEBalance,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Tax_III_31_12_20_0,29.0,Accounts,,PL,Tax,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_ClosingCashInclFacilitiesi.e.availablecash_III_BaseYear_plus_3_0,,Accounts,,Cash,ClosingCashInclFacilitiesi.e.availablecash,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_BankOverdraftFacilityLimitforProjectedYears_III_BaseYear_plus_5_0,0.0,Accounts,,Info,BankOverdraftFacilityLimitforProjectedYears,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1161_III_30_12_24_0,,Accounts,,BS,Row1161,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashFlowStatementFortheyearended_III_BaseYear_minus_1_0,,Accounts,,Cash,CashFlowStatementFortheyearended,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_NetProfit_Loss_III_31_12_23_0,,Accounts,,PL,NetProfit_Loss,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Otherfinancingrequirements_III_BaseYear_plus_1_0,,Accounts,,Cash,Otherfinancingrequirements,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Overdraft_new_III_BaseYear_plus_2_0,0.0,Accounts,,Cash,Overdraft_new,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_ShareholdersFunds_III_31_12_20_0,1383.0,Accounts,,BS,ShareholdersFunds,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Directors_ShareholdersLoans_III_31_12_19_0,,Accounts,,BS,Directors_ShareholdersLoans,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Purchases_III_31_12_23_0,1410.0,Accounts,,PL,Purchases,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Stocks_III_BaseYear_minus_2_0,,Accounts,,Cash,Stocks,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_ConnectedParties_InterCompanyLoans_III_31_12_23_0,0.0,Accounts,,BS,ConnectedParties_InterCompanyLoans,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_OpeningCashBalance_minus_includesFacilities_III_BaseYear_0,,Accounts,,Cash,OpeningCashBalance_minus_includesFacilities,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1351_III_BaseYear_plus_1_0,,Accounts,,Cash,Row1351,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_BankOverdraftFacilityLimitforProjectedYears_III_BaseYear_0,,Accounts,,Info,BankOverdraftFacilityLimitforProjectedYears,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_VAT_PAYE_PRSIpaid_Recvedinyear_III_BaseYear_plus_2_0,660.0,Accounts,,Info,VAT_PAYE_PRSIpaid_Recvedinyear,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_OtherDividendsPaid_III_BaseYear_plus_3_0,,Accounts,,Info,OtherDividendsPaid,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_DirectLabour_III_31_12_20_0,971.0,Accounts,,PL,DirectLabour,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row871_III_31_12_22_0,,Accounts,,BS,Row871,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashavailableafterServicingFinancingObligations_III_BaseYear_plus_3_0,,Accounts,,Cash,CashavailableafterServicingFinancingObligations,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_NetClosingCashExclShortTermFacilities_III_BaseYear_minus_1_0,,Accounts,,Cash,NetClosingCashExclShortTermFacilities,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Interest_DividendsReceivable_III_31_12_22_0,,Accounts,,PL,Interest_DividendsReceivable,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OperatingExpenditure_III_31_12_23_0,,Accounts,,PL,OperatingExpenditure,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_InterestPayable_III_30_12_24_0,6.0,Accounts,,PL,InterestPayable,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Directorsloans_III_BaseYear_0,0.0,Accounts,,Cash,Directorsloans,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OwnProduct_ServiceProducedinIrelandExported_III_31_12_22_0,1100.0,Accounts,,PL,OwnProduct_ServiceProducedinIrelandExported,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row811_III_31_12_22_0,€000's,Accounts,,BS,Row811,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Prepayments_OtherDebtors_III_BaseYear_plus_4_0,0.0,Accounts,,Cash,Prepayments_OtherDebtors,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_CostofSales_III_31_12_25_0,2602.0,Accounts,,PL,CostofSales,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_NetAssets_III_30_12_24_0,1649.0,Accounts,,BS,NetAssets,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1861_III_BaseYear_0,,Accounts,,Cash,Row1861,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1531_III_BaseYear_plus_2_0,,Accounts,,Cash,Row1531,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_EIrepayableadvance_III_BaseYear_0,,Accounts,,Cash,EIrepayableadvance,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_OtherEquityInvestment_Divestment_III_BaseYear_plus_2_0,,Accounts,,Info,OtherEquityInvestment_Divestment,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_NetMovementinCash_III_BaseYear_plus_4_0,,Accounts,,Cash,NetMovementinCash,BaseYear_plus_4
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_EIrepayableadvance_III_BaseYear_plus_5_0,,Accounts,,Cash,EIrepayableadvance,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Financedby_III_31_12_19_0,,Accounts,,BS,Financedby,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_ProfitRetainedfortheYear_III_31_12_23_0,,Accounts,,PL,ProfitRetainedfortheYear,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_TradeDebtors_III_BaseYear_plus_1_0,96.0,Accounts,,Cash,TradeDebtors,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashavailableafterServicingFinancingObligations_III_BaseYear_0,140.30000000000018,Accounts,,Cash,CashavailableafterServicingFinancingObligations,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_DividendsseeRows3031_III_31_12_22_0,,Accounts,,PL,DividendsseeRows3031,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_IDfacility_III_BaseYear_plus_1_0,0.0,Accounts,,Cash,IDfacility,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_DividendsPaidto_III_BaseYear_0,,Accounts,,Info,DividendsPaidto,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TradeCreditors_III_31_12_21_0,133.6,Accounts,,BS,TradeCreditors,31_12_21
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row721_III_31_12_22_0,,Accounts,,PL,Row721,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1861_III_BaseYear_minus_2_0,,Accounts,,Cash,Row1861,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_CurrentAssets_III_31_12_23_0,,Accounts,,BS,CurrentAssets,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Profit_LossbeforeTax_III_30_12_24_0,,Accounts,,PL,Profit_LossbeforeTax,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Inventory_III_31_12_18_0,202.0,Accounts,,BS,Inventory,31_12_18
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Bank_Cash_III_31_12_23_0,0.0,Accounts,,BS,Bank_Cash,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1451_III_BaseYear_plus_5_0,,Accounts,,Cash,Row1451,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Leasing_III_BaseYear_plus_1_0,0.0,Accounts,,Cash,Leasing,BaseYear_plus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_RemittedProfitstoIrelandFromForeignSubsidiary_III_31_12_25_0,0.0,Accounts,,PL,RemittedProfitstoIrelandFromForeignSubsidiary,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_RDSalaries_III_31_12_20_0,,Accounts,,PL,RDSalaries,31_12_20
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_NetCurrentAssets_III_31_12_19_0,708.0,Accounts,,BS,NetCurrentAssets,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Row1311_III_BaseYear_plus_2_0,€000's,Accounts,,Cash,Row1311,BaseYear_plus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Total_III_BaseYear_plus_5_0,0.0,Accounts,,Cash,Total,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OtherRDexpenditure_III_31_12_25_0,0.0,Accounts,,PL,OtherRDexpenditure,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_TangibleFixedAssets_III_31_12_19_0,1403.0,Accounts,,BS,TangibleFixedAssets,31_12_19
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_ConnectedParties_InterCompanyLoans_III_31_12_25_0,0.0,Accounts,,BS,ConnectedParties_InterCompanyLoans,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Preferredequity_III_BaseYear_minus_2_0,,Accounts,,Cash,Preferredequity,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_AccountStatus_III_31_12_23_0,Projected,Accounts,,PL,AccountStatus,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashFlowStatementFortheyearended_III_BaseYear_plus_3_0,,Accounts,,Cash,CashFlowStatementFortheyearended,BaseYear_plus_3
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Liabilities1Year_III_31_12_23_0,,Accounts,,BS,Liabilities1Year,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_AccountStatus_III_30_12_24_0,Projected,Accounts,,PL,AccountStatus,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Liabilities1Year_III_30_12_24_0,,Accounts,,BS,Liabilities1Year,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_CashFlowStatementFortheyearended_III_BaseYear_0,,Accounts,,Cash,CashFlowStatementFortheyearended,BaseYear
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_OwnProduct_ServiceProducedSoldinIreland_III_31_12_23_0,2608.0,Accounts,,PL,OwnProduct_ServiceProducedSoldinIreland,31_12_23
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Intangible_III_31_12_25_0,0.0,Accounts,,BS,Intangible,31_12_25
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_Row1051_III_31_12_22_0,,Accounts,,BS,Row1051,31_12_22
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_Totalfundinginjection_III_BaseYear_plus_5_0,,Accounts,,Cash,Totalfundinginjection,BaseYear_plus_5
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,BS_III_CurrentLiabilities_III_30_12_24_0,,Accounts,,BS,CurrentLiabilities,30_12_24
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Cash_III_ClosingCashInclFacilitiesi.e.availablecash_III_BaseYear_minus_2_0,,Accounts,,Cash,ClosingCashInclFacilitiesi.e.availablecash,BaseYear_minus_2
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,Info_III_OtherDividendsPaid_III_BaseYear_minus_1_0,,Accounts,,Info,OtherDividendsPaid,BaseYear_minus_1
2023-10-12T16:24:48.846715737,Complex_Financial.xlsx,PL_III_Row481_III_31_12_20_0,,Accounts,,PL,Row481,31_12_20
